group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,"LEAD(cdc_source_commit_date, 1, to_timestamp('31-12-2099','dd-MM-yyyy') ) OVER (PARTITION BY business_key ORDER BY cdc_source_commit_date)",next_commit_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,,Y,Y,,>,"(SELECT coalesce( (SELECT last_commit_date from hist), to_date('1900-01-01', 'yyyy-MM-dd')))",,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,business_key,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,cdc_source_commit_date,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,case when dml_ind='D' then null else riskcat_name end,risk_cat_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,riskcat,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,,,,,,,LEFT OUTER JOIN,driver,risk_cat,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,dml_ind,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_riskcat_de,"LEAD(cdc_source_commit_date, 1, to_timestamp('31-12-2099','dd-MM-yyyy') ) OVER (PARTITION BY business_key ORDER BY cdc_source_commit_date)",next_commit_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave1,s1,,Y,Y,,>,"(SELECT coalesce( (SELECT last_commit_date from hist), to_date('1900-01-01', 'yyyy-MM-dd')))",,,,filter_as_join,"CASE WHEN  driver.cdc_source_commit_date >= s1.cdc_source_commit_date 
	  AND driver.cdc_source_commit_date < s1.next_commit_date
	 THEN 1
	 WHEN driver.cdc_source_commit_date < s1.cdc_source_commit_date 
	  AND driver.next_commit_date > s1.cdc_source_commit_date
	 THEN 1
	 ELSE 0 END",=,1,driver.cdc_source_commit_date >= s1.cdc_source_commit_date   AND driver.cdc_source_commit_date < s1.next_commit_date
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d1,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_FEE_TYPE',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d1,,,,,,,LEFT OUTER JOIN,driver,fee_type,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,slave_metadata,d1,,,,,,,,,,,,,,
